uc_seq,name,gugun,lat,lng,site,title,subtitle,address1,address2,homepage_u,usage_day,rprsntv_me,main_img_n,main_img_t,itemcntnts,WKT
"1251","톤쇼우","수영구","35.15631","129.12474","톤쇼우","톤쇼우","-","광안해변로279번길 13","-","https://www.instagram.com/tonshou__tonkatsu/","오픈 11:30 / 마감 21:00","-","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511142349184_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511142349184_thumbL","오픈 2시간 전부터 대기 줄이 있을 만큼 유명한 돈까스 전문점으로, 두툼하면서도 무척 부드러운 이곳의 돈까스는 참숯으로 훈연하여 놀라운 맛을 선사한다. 기다리는 손님을 위한 배려로 2층�","POINT (129.12474 35.15631)"
"1252","그라치에","영도구","35.089043","129.06154","그라치에","그라치에","-","영도구 청학동로 12","-","https://www.instagram.com/grazie_yeongdo/","11:30-15:00 / 17:00-21:30","감자뇨끼, 오징어먹물리조또","https://www.visitbusan.net/uploadImgs/files/cntnts/20230602133238079_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20230602133238079_thumbL","모던한 인테리어의 작고 예쁜 이탈리안 레스토랑으로많은 사람들이 이태리음식을 쉽게 접하길 바라는 마음을 담아 운영하고 있다고 한다.특히, 이곳의 감자뇨끼는 손님들이 추천하는 메뉴이�","POINT (129.06154 35.089043)"
"1253","황해도 본점","수영구","35.1407","129.109","황해도 본점","황해도 본점","-","수영구 수영로394번길 35-3","-","-","16:00-23:00","주안상, 만두전골","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511143741751_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511143741751_thumbL","깔끔하고 높은 수준의 음식들과 한국 전통주를 함께 즐길 수 있는 한식주점인 이곳은,비교적 낮은 가격으로 여러 가지를 맛볼 수 있는 주안상이 인기 있으며,무엇보다 좋은 대접을 받았다는 �","POINT (129.109 35.1407)"
"1254","프라한","수영구","35.146706","129.11386","프라한","프라한","-","남천동로108번길 52","-","-","오픈 9:30 / 마감 17:00","-","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511145040294_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511145040294_thumbL","빈티지한 느낌의 가구와 공간을 가득 메운 식물들이 영화 속 장면을 연상시키는 이곳은 샌드위치의 빵과 스튜의 토마토소스 등을 직접 만드는 브런치카페로, 언제나 편안한 분위기를 즐기러 �","POINT (129.11386 35.146706)"
"1255","동촌황정순수육전골","동구","35.13937","129.06071","동촌황정순수육전골","동촌황정순수육전골","-","조방로39-12","-","-","오픈 10:00 / 마감 22:00","수육전골, 샤브샤브","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511153102499_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511153102499_thumbL","자극적이지 않지만 풍부한 맛의 국물요리가 특징인 곳으로, 미리 삶아 기름을 제거한 고기를 두껍게 썰어서 사용해 식감이 좋다. 모든 재료는 국내산을 사용하고 단 두 가지 메뉴만 정성껏 준�","POINT (129.06071 35.13937)"
"1256","소우닭계","동구","35.13942","129.0646","소우닭계","소우닭계","-","조방로 16번길 20","-","-","오픈 11:00 / 마감 21:30","매운 찜갈비 정식, 왕갈비탕, 한우 육개장","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511154322467_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511154322467_thumbL","이름처럼 소와 닭을 사용한 한식요리를 전문으로 하는 곳으로, 오너쉐프의 비법으로 만든 부드러운 갈비찜이 유명하다. 밑반찬까지 직접 장만하고 있는 이곳은 혼자서도 갈비찜을 먹을 수 있�","POINT (129.0646 35.13942)"
"1257","양지추어탕","동구","35.130672","129.04565","양지추어탕","양지추어탕","-","중앙대로371번길 70-4","-","-","오픈 11:00 / 마감 20:00","추어탕, 추어튀김, 코다리찜","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511160051644_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511160051644_thumbL","커다란 가마솥으로 끓인 추어탕에 농가에서 공수한 고춧가루를 사용하고, 직접 담은 김치를 사용하는 안심할 수 있는 식당이다. 저렴한 가격에 비해 놀라운 맛과 푸짐한 양의 음식이 제공되어","POINT (129.04565 35.130672)"
"1258","오스테리아비비","동구","35.12526","129.03906","오스테리아비비","오스테리아비비","-","동구 홍곡남로18번길 5","-","-","네이버 참고","프로슈토 피자, 단일코스 1인","https://www.visitbusan.net/uploadImgs/files/cntnts/20230602152211590_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20230602152211590_thumbL","이탈리아 요리학교 출신 쉐프와 나폴리피자 장인협회에서 인정한피자욜로가 운영하고 있는 100% 예약제 레스토랑으로 프라이빗한 공간에서 식사를 즐길 수 있다.디너만 운영하고 있으며, 수요","POINT (129.03906 35.12526)"
"1259","웅복","동구","35.130657","129.0478","웅복","웅복","-","진성로28번길 19, 1층","-","-","am 11:30 ~ pm 21:30 (브레이크타임 15:00 ~ 17:00)","복코스, 복불고기정식, 은복","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511162214691_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511162214691_thumbL","부부가 운영하고 있는 복어요리전문점으로 식사에 돌솥밥이 제공되는 것이 특징이다. 직접 담은 김치를 사용하며, 당일 재료는 당일 소진하고 있는 이곳의 코스요리는 가격에 비해 놀라울 정�","POINT (129.0478 35.130657)"
"1260","초량통닭","동구","35.118904","129.03996","초량통닭","초량통닭","-","초량로 15","-","-","오픈 16:00 / 마감 21:30","후라이드, 닭도리탕, 백숙","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511163126270_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511163126270_thumbL","1976년부터 40년이 넘게 운영하고 있는 이곳은, 이 지역에서는 모르는 사람이 드문 유명한 식당이다. 이곳의 육즙 가득한 프라이드치킨은 오랫동안 사랑받아온 메뉴로, 언제나 퇴근 후의 직장인","POINT (129.03996 35.118904)"
"1261","코카모메 초량점","동구","35.116886","129.0351","코카모메 초량점","코카모메 초량점","-","영초윗길20","-","-","오픈 11:30 / 마감 20:30","코카모메텐동, 에비텐동, 스페셜텐동","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511164125446_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511164125446_thumbL","초량 이바구길의 도심전망이 좋은 곳에 위치한 튀김덮밥전문점으로, 연령층에 관계없이 만족스런 식사로 인기 높은 식당이다. 모든 재료는 국내산으로 준비하고 당일재료는 당일에 소진하고","POINT (129.0351 35.116886)"
"1262","홍성방","동구","35.113834","129.03781","홍성방","홍성방","-","동구 중앙대로 179번길 16","-","-","11:00-15:00 / 17:00-21:30","물만두, 오향장육","https://www.visitbusan.net/uploadImgs/files/cntnts/20230602155001593_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20230602155001593_thumbL","3대에 걸쳐 50년이 넘게 운영해오고 있는 이곳은, 부산차이나타운에서도 가장 유명한 식당 중 한 곳이다. 오래전부터 영주동 물만두집으로 불렸을 만큼 물만두가 인기 있으며, 주말에는 지방에","POINT (129.03781 35.113834)"
"1263","가두리닭숯불구이","동래구","35.204994","129.07947","가두리닭숯불구이","가두리닭숯불구이","-","충렬대로179번길 27-3 1층","-","-","오픈 17:00 / 마감 02:00","닭구이 6가지 부위 중 3가지 선택 소금구이, 양념구이","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511172410854_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511172410854_thumbL","이곳은 소나 돼지처럼 닭을 6가지 부위로 구분하여 원하는 부위만 주문할 수 있는 독특한 방식의 닭구이전문점으로, 요리경영학과 출신의 오너가 야채와 생닭을 직거래로 공수하여 재료의 신�","POINT (129.07947 35.204994)"
"1264","먹음직","동래구","35.19219","129.1003","먹음직","먹음직","-","온천천로431번길 4-1","-","https://www.instagram.com/look__delicious/","월~금 / pm 16:00 ~ pm 23:00토~일 / pm 12:00 ~ pm 23:00","-","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511173540705_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511173540705_thumbL","온천천 카페거리에 있는 구이전문점인 이곳은, 유통도 함께 하고 있어 언제나 신선한 고기가 준비되어 있다. 직접 숙성한 고기와 함께 모든 음식을 정직하고 정성스럽게 제공하고 있는 곳으로","POINT (129.1003 35.19219)"
"1265","미미루","동래구","35.219486","129.08296","미미루","미미루","-","온천장로 91-1","-","-","am 11:30 ~ pm 22:00(브레이크타임 15:00 ~ 17:00) (라스트오더 21:00)","짜장면, 볶음밥, 탕수육","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511174445294_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511174445294_thumbL","유니크한 레시피로 인기 높은 중식당인 이곳은, 6시간 이상 숙성한 고기로 만든 탕수육과 물을 사용하지 않고 양파즙으로 조리한 짜장면이 특히 인기 있다. 식사류의 음식에는 모두 계란프라�","POINT (129.08296 35.219486)"
"1266","밀보스79","동래구","35.2058","129.08028","밀보스79","밀보스79","-","명륜로129번나길 11","-","-","오픈 12:00 / 마감 02:00","화덕 큐브스테이크, 게새피자, 생면 로제 파스타","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511175416697_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220511175416697_thumbL","캐주얼한 분위기의 실내가 먼저 눈에 들어오는 이곳은, 파스타나 피자 등의 메뉴와 함께 술을 즐길 수 있는 다이닝펍으로, 비교적 부담 없는 가격으로 좋은 시간을 보낼 수 있는 곳이다. 직접 �","POINT (129.08028 35.2058)"
"1267","순이네곱창","동래구","35.198902","129.09865","순이네곱창","순이네곱창","-","충렬대로 359번길 24","-","-","오픈 15:00 / 마감 24:00","솔잎양념곱창구이, 한우곱창전골","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512092026544_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512092026544_thumbL","대한민국 조리기능장인 오너쉐프는 밑반찬부터 주재료인 곱창의 손질까지 모두 직접 장만하고 있다. 솔잎을 사용하여 잡냄새를 제거하여 더 부드러운 맛을 가진 이곳의 곱창은명인이 준비한","POINT (129.09865 35.198902)"
"1268","세연정","동래구","35.20514","129.07704","세연정","세연정","-","충렬대로 149","-","-","오픈 11:30 / 마감 22:00","특갈비살, 양념갈비 2대, 갈비살소금구이","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512093357835_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512093357835_thumbL","소갈비로 유명한 구이전문 패밀리레스토랑으로 청결한 공간과 높은 수준의 서비스를 자랑하는 이곳은, 직거래하는 향토 식자재와 직접 만든 된장, 유명한 산지에서 공수한 재료들을 사용하여","POINT (129.07704 35.20514)"
"1269","조방낙지마당","동래구","35.19913","129.05907","조방낙지마당","조방낙지마당","-","사직북로47번길 14-4","-","-","오픈 10:30 / 마감 21:00","낙지볶음, 낙새, 낙곱","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512094717830_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512094717830_thumbL","조방낙지라는 이름의 식당들은 대부분 보증된 맛을 가지고 있는데, 이곳 역시 보증된 낙지전문점이다. 이 지역에서 오랜 시간을 보내온 식당답게 단골손님도 많고, 다른 낙지전문점에 비해 낮","POINT (129.05907 35.19913)"
"1270","초록담미역국","동래구","35.194927","129.05788","초록담미역국","초록담미역국","-","동래구 사직로 73, 2층","-","-","10:00-14:30 / 15:20-20:30","조개미역국, 한우 미역국","https://www.visitbusan.net/uploadImgs/files/cntnts/20230608101144664_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20230608101144664_thumbL","미역국에 사용되는 한우는 비계와 힘줄을 직접 제거하고, 직접 만든 반찬과 양념, 그리고 매일 새로 담근 김치를 준비한다. 이곳은 집밥같은 음식을 준비하는 미역국전문점으로 자극적이지 않","POINT (129.05788 35.194927)"
"1271","타이빈","동래구","35.216263","129.0773","타이빈","타이빈","-","동래구 금강로73번길 12","-","-","11:00-15:00 / 17:00-22:00","크랩 팟 퐁 커리, 뿌님 팟 퐁 커리, 탈래 팟 프릭 파우","https://www.visitbusan.net/uploadImgs/files/cntnts/20230602141500584_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20230602141500584_thumbL","태국 정부로부터 Thai select 최고등급인 signature 인증을 받았다는 태국음식전문점으로, 태국인요리사가 준비하는 정통태국음식이 준비되어 있다. 태국으로 여행 온 기분을 느끼게 해주는 인테리","POINT (129.0773 35.216263)"
"1272","경찰서 옆 초밥집","부산진구","35.159702","129.05392","경찰서 옆 초밥집","경찰서 옆 초밥집","-","부전로 111번길 15","-","-","오픈 17:00 / 마감 22:30","추천초밥 12p, 광어+연어초밥 10p, 생선턱살구이","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512104118922_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512104118922_thumbL","18년 경력의 오너 쉐프가 모든 재료를 직접 만들고 손질한다. 매일 5시간씩 정성껏 준비한 재료와 알찬 구성 그리고 보증된 솜씨로 만들어 내는 초밥은 당신을 실망시키지 않는다.","POINT (129.05392 35.159702)"
"1273","동백아가씨1961","부산진구","35.158566","129.064","동백아가씨1961","동백아가씨1961","-","서전로37번길 18","-","-","오픈 11:30 / 마감 21:00","빨간동백떡볶이, 하얀동백떡볶이, 떡꼬치","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512105240390_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512105240390_thumbL","빈티지한 인테리어의 카페 같은 이곳은 놀랍게도 유명한 즉석떡볶이 전문점이다. 유명산지의 고춧가루를 사용하는 등 좋은 재료를 사용하고, 라면부터 돈까스까지 다양한 토핑을 추가할 수 �","POINT (129.064 35.158566)"
"1274","로위버거","부산진구","35.156338","129.06004","로위버거","로위버거","-","서전로10번길 31-4, 1층","-","-","오픈 11:30 / 마감 20:30","새우버거, 와우웅버거, 시그니처 감자튀김","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512110929592_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512110929592_thumbL","100% 통새우로 만든 패티와 수제 와사비 소스로 맛을 낸 통새우버거가 인기메뉴인 이곳은 오리지널 레시피 개발과 독특한 분위기로 인기 높은 수제버거전문점이다. 매일 100개 한정 판매라고 하","POINT (129.06004 35.156338)"
"1275","장어촌","부산진구","35.15863","129.05667","장어촌","장어촌","-","부산진구 부전로96번길 36","-","-","11:00-23:00","민물장어구이, 바다장어구이","https://www.visitbusan.net/uploadImgs/files/cntnts/20230602134652545_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20230602134652545_thumbL","부산에서 장어구이를 이야기할 때 항상 최고로 거론되는 곳 중 한 곳으로 ,주문즉시 장만한 장어와 6시간을 끓여 만든 특제한방소스를 경험해 본다면누구나 그 사실을 인정할 수밖에 없을 것 �","POINT (129.05667 35.15863)"
"1276","전통음식점 원양","부산진구","35.172222","129.06995","전통음식점 원양","전통음식점 원양","-","동평로 420번길 23","-","-","오픈 11:00 / 마감 22:30","-","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512113115093_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512113115093_thumbL","좋은 재료로 직접담은 김치와 밑반찬, 시골집에서 공수한 장류 및 장아찌들을 사용하여 30년이 넘게 꾸준히 직장인들의 사랑을 받아온 곳으로, 미식가들 사이에서 특히 평이 좋은 곳이라 한다.","POINT (129.06995 35.172222)"
"1277","항정살구공탄","부산진구","35.165436","129.03777","항정살구공탄","항정살구공탄","-","동평로 75","-","-","월~토 pm 17:00 ~ am 01:30 / 일  pm 17:00 ~ am 01:00","항정살, 마늘항정살, 껍데기","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512114353372_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512114353372_thumbL","주문과 함께 썰어내는 고기는 포를 뜨는 방식으로 썰어 더 좋은 식감을 자랑한다. 된장찌개로도 유명한 이곳은 오직 항정살만 전문적으로 취급하고 있는 구이전문점으로 운이 좋다면 유쾌한 �","POINT (129.03777 35.165436)"
"1278","금용","북구","35.205463","128.99666","금용","금용","-","구포만세길 75","-","-","오픈 10:30 / 마감 20:30","찐만두, 군만두, 오향장육","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512130126929_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512130126929_thumbL","1960년부터 운영해온 중국만두전문점으로 찐돼지껍질과 사태, 소꼬리 살로 소를 만드는 산둥식 만두를 만들고 있다. 준비해둔 재료가 언제나 당일 소진이 될 정도로 인기가 높다.","POINT (128.99666 35.205463)"
"1279","웅천집","북구","35.26257","129.0153","웅천집","웅천집","-","금곡대로616번길 7-14","-","-","오픈 11:30 / 마감 22:00","향어회, 메기매운탕, 장어구이","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512131313725_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512131313725_thumbL","1964년부터 3대째 운영하고 있는 전통 있는 식당으로, 3년 숙성 초장으로 만든 특제소스와 먹는 향어회가 특히 유명하지만, 고민 끝에 결국 장어구이와 매운탕까지 모든 메뉴를 먹게 된다는 무�","POINT (129.0153 35.26257)"
"1280","이종임 전복뚝배기","북구","35.230835","129.00897","이종임 전복뚝배기","이종임 전복뚝배기","-","화명대로 12번길 91","-","-","오픈 10:00 / 마감 22:00","전복한우갈비찜, 전복해물탕, 전복버터구이","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512133553898_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512133553898_thumbL","전복요리를 전문으로 하는 이 곳은 신선하고 부드러운 완도산 활전복을 사용하고, 새로운 음식인 전복한우갈비찜을 개발하여 방송에 소개되기도 했다. 전체적으로 염도가 낮은 건강한 음식을","POINT (129.00897 35.230835)"
"1281","평양집","북구","35.212116","129.00589","평양집","평양집","-","금곡대로 20번길 21","-","-","오픈 11:00 / 마감 17:00","만두백반, 만두전골, 녹두전","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512143357001_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512143357001_thumbL","24년째 운영 중인 평양식 수제만두집으로 흔치 않은 이북식 음식을 만날 수 있는 곳이다. 새벽마다 직접 만든 만두로 손님을 맞이하고 있으며, 100% 녹두를 이용해 만든 녹두전도 인기메뉴다.","POINT (129.00589 35.212116)"
"1282","대왕불맛","사상구","35.17614","128.99005","대왕불맛","대왕불맛","-","덕상로 54, 1층","-","-","pm 16:00 ~ am 01:00","막창반 곱창반, 불막창, 불곱창","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512145041261_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512145041261_thumbL","이곳은 테이크아웃과 배달을 전문으로 하는 내장요리전문점으로, 국내산 곱창·막창을 직화구이로 조리하여 제공한다. 수제양념으로 곱창 특유의 잡냄새를 제거한 매운 곱창메뉴가 인기 있다","POINT (128.99005 35.17614)"
"1283","올리브장작","사상구","35.162926","128.98746","올리브장작","올리브장작","-","광장로 101","-","-","오픈 11:30 / 마감 21:20","해물오일파스타, 카프레제샐러드, 마르게리따 피자","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512154744132_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512154744132_thumbL","통나무 산장에 들어온 듯한 인테리어가 편안한 분위기를 만들고 있는 이곳은 화덕피자와 파스타로 유명한 이탈리안 레스토랑이다. 변하지 않는 꾸준한 맛으로 단골이 많은곳이다.","POINT (128.98746 35.162926)"
"1284","전골[그집]","사상구","35.149475","129.00208","전골[그집]","전골[그집]","-","가야대로 268-15, 1층","-","-","오픈 12:00 / 마감 22:00","얼큰한차돌박이전골, 차돌박이 숙주볶음, 비빔골뱅이","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512155859812_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512155859812_thumbL","1년이 넘는 시간을 연구하여 만든 레시피로 만든 전골은 다소 찾기 힘든 골목 안쪽의 가게를 사람들로 북적이게 만들었다. 누구나 좋아할 것 같은 국물요리다.","POINT (129.00208 35.149475)"
"1285","하오츠","사상구","35.155018","128.99106","하오츠","하오츠","-","학감대로270, 1층 104호","-","-","오픈 11:30 / 마감 22:00","삼선짬뽕, 탕수육, 칠리새우","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512162629589_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512162629589_thumbL","근처에 관공서가 많아 점심이면 직장인들이 몰려드는 중식당으로 오너쉐프가 직접 선별한 좋은 재료를 사용한다고 한다. 중식당 치고는 조리시간이 조금 긴 편이나, 그만큼의 맛이 보장되어 �","POINT (128.99106 35.155018)"
"1286","함양본가어탕국수","사상구","35.159695","128.98518","함양본가어탕국수","함양본가어탕국수","-","사상로181번길36","-","-","오픈 9:30 / 마감 22:00","어탕국수, 참깨메기매운탕","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512164338161_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512164338161_thumbL","민물생선을 갈아서 만든 어탕국수는 생각보다 찾기 어려운 음식이다. 그래서인지 먼 거리에서 찾아오는 손님도 제법 많다는 이곳의 어탕국수는 많이 맵거나 자극적이지 않고 변함없는 맛으로","POINT (128.98518 35.159695)"
"1287","오공떵번","사하구","35.105663","128.9738","오공떵번","오공떵번","-","승학로 50, 1층","-","-","오픈 11:00 / 마감 21:00","후띠우, 분짜, 넴","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512165954952_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512165954952_thumbL","한국에서 흔하게 맛볼 수 있는 쌀국수는 ‘포’라는 하노이식 쌀국수라면, 이곳은 ‘후띠우’라는 호치민식 쌀국수를 만들고 있다. ‘포’와는 달리 향이 강하지 않아 누구나 쉽게 즐길 수 있","POINT (128.9738 35.105663)"
"1288","옥미아구찜 하단점","사하구","35.105244","128.9706","복어야아구야","복어야아구야","-","승학로2번길 34","-","-","오픈 10:00 / 마감 21:00","아구찜, 해물아구찜","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512171230301_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512171230301_thumbL","아구찜전문점이 많은 부산에서도 가장 유명한 식당 중 한 곳인 옥미아구찜의 분점으로, 생아귀를 사용하여 맵지 않고 풍부한 맛의 아구찜을 만들고 있다. 부산향토음식점으로 지정되어 있는 �","POINT (128.9706 35.105244)"
"1289","우연횟집","사하구","35.11137","128.96355","우연횟집","우연횟집","-","낙동대로535번길18, 1층","-","-","오픈 18:00 / 마감 24:00","모듬회, 활어회","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512175424144_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20220512175424144_thumbL","오픈 전 웨이팅으로 유명한 횟집으로, 주문 즉시 잡은 활어를 사용한다. 두툼한 회를 접시가 넘치도록 담아서 주는데 가격마저 저렴한 편이라, 대학가 상권인 이 지역에서 가장 인기 있는 주점","POINT (128.96355 35.11137)"
"1436","마파람 해물찜 해물탕 구서본점","금정구","35.244667","129.08856","마파람 해물찜 해물탕 구서본점","마파람 해물찜 해물탕 구서본점","-","금정구 금강로 418 2층","-","-","11:00-15:00 / 16:30-10:30","해물찜, 해물탕","https://www.visitbusan.net/uploadImgs/files/cntnts/20230523140214260_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20230523140214260_thumbL","깔끔한 외관과 인테리어를 가진 큰 규모의 매장은 언제나 손님들로 가득 차 있다 .2005년에 개업하여 꽤 오랜 시간 사랑받아 온 해산물요리전문점으로 싱싱한 해산물과 누구나 좋아할 것 같은 �","POINT (129.08856 35.244667)"
"1437","청해수산","영도구","35.092476","129.0438","청해수산","청해수산","-","영도구 태종로 113번길 35","-","-","12:30-22:00","모듬회, 제철 활어 (싯가)","https://www.visitbusan.net/uploadImgs/files/cntnts/20230524160636450_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20230524160636450_thumbL","두껍게 썬 회로 유명한 이 곳은 평범한 시장횟집처럼 보이지만평일에도 이른 시간부터 늦은 시간까지 웨이팅이 이어지는 인기 있는 횟집이다.회의 두께는 조절이 가능하고 포장을 위해 찾는 �","POINT (129.0438 35.092476)"
"1438","궁중해물탕 조씨집","남구","35.13556","129.09119","궁중해물탕 조씨집","궁중해물탕 조씨집","-","남구 진남로 7-11","-","-","11:30-15:00 / 17:00-22:00","백년해물탕, 팔뚝탕","https://www.visitbusan.net/uploadImgs/files/cntnts/20230524163636778_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20230524163636778_thumbL","1959년에 개업하여 2대에 걸쳐 운영해오고 있는 유명한 해물탕전문점으로,생선내장과 해물이 듬뿍 들어간 백년해물탕이 이곳의 대표 메뉴이다.오랜 전통에만 기대지 않고 독자적인 메뉴를 개�","POINT (129.09119 35.13556)"
"1439","까치횟집","수영구","35.155018","129.13171","까치횟집","까치횟집","-","수영구 광안해변로344번길 17-20 풍경타워","-","-","10:30-22:30","A코스, 모둠회","https://www.visitbusan.net/uploadImgs/files/cntnts/20230524164757051_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20230524164757051_thumbL","광안리에는 멋진 바다풍경을 배경으로 식사 할 수 있는 좋은 횟집들이 많은데이곳이 바로 그런 곳이다.직접 준비하는 백김치가 회랑 잘 어울리고 간장게장과 새우장이 깔끔하고 맛있다","POINT (129.13171 35.155018)"
"1441","미청식당","기장군","35.260254","129.2332","미청식당","미청식당","-","기장군 일광읍 기장해안로 1303","-","-","10:00-15:30 / 17:00-20:30","앙장구 비빔밥, 참가자미 물회","https://www.visitbusan.net/uploadImgs/files/cntnts/20230525150604270_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20230525150604270_thumbL","일광해수욕장 해변에 자리한 이곳은 성게의 한 종류인 앙장구(말똥성게)비빔밥을 전문으로 하는 해산물식당으로 한정적인 메뉴를 취급하고 있는 것이 더 신뢰가 간다. 웨이팅이 상당한 곳이�","POINT (129.2332 35.260254)"
"1445","피아크 카페 앤 베이커리","영도구","35.08665","129.077","피아크 카페 앤 베이커리","피아크 카페 앤 베이커리","-","영도구 해양로 195번길 180 4층","-","-","0:00-23:00","마일드블루돌체라떼, 피아크 몽블랑","https://www.visitbusan.net/uploadImgs/files/cntnts/20230531122917529_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20230531122917529_thumbL","하버뷰를 자랑하는 거대한 베이커리카페로 주말이면 유원지라도 온 듯 많은 인파가 몰리지만 ,워낙 넓은 공간을 가지고 있어 웨이팅은 생각보다 짧다.약 80여 종의 다양한 베이커리와 음료, 아","POINT (129.077 35.08665)"
"1446","큐제","금정구","35.26486","129.08542","큐제","큐제","-","금정구 금샘로 470-1 1층","-","-","10:30-20:30","크로아상, 바게트","https://www.visitbusan.net/uploadImgs/files/cntnts/20230531124838775_ttiel","https://www.visitbusan.net/uploadImgs/files/cntnts/20230531124838775_thumbL","프랑스인 파티셰가 운영하는 작은 베이커리 카페로, 최상급 밀과 버터를 사용하여천연발효종과 저온숙성을 통해 빵을 구워낸다. 프랑스의 대표 빵인 바게트와 크로아상을 비롯해20여 가지의 �","POINT (129.08542 35.26486)"
